HGNC ID	Approved symbol	RefSeq IDs	NCBI Gene ID	Ensembl gene ID	UniProt ID(supplied by UniProt)
HGNC:35163	MIR4435-2HG	NR_015395	541471	ENSG00000172965	
HGNC:41762	MIR4436A	NR_039635	100616399		
HGNC:41587	MIR4436B1	NR_039941	100616123		
HGNC:43451	MIR4436B2	NR_049830	100847033	ENSG00000263881	
HGNC:41715	MIR4437	NR_039637	100616213		
HGNC:41555	MIR4438	NR_039640	100616375		
HGNC:41622	MIR4439	NR_039641	100616207		
HGNC:41740	MIR4440	NR_039642	100616397		
HGNC:41728	MIR4441	NR_039643	100616493		
HGNC:41718	MIR4442	NR_039644	100616477		
HGNC:41830	MIR4443	NR_039645	100616407		
HGNC:41710	MIR4444-1	NR_039646	100616394		
HGNC:43481	MIR4444-2	NR_049831	100846999		
HGNC:41614	MIR4445	NR_039647	100616129		
HGNC:41700	MIR4446	NR_039648	100616476		
HGNC:41850	MIR4447	NR_039649	100616485		
HGNC:41604	MIR4448	NR_039650	100616127	ENSG00000263932	
HGNC:41864	MIR4449	NR_039651	100616436		
HGNC:41725	MIR4450	NR_039654	100616299		
HGNC:41858	MIR4451	NR_039656	100616349		
HGNC:41539	MIR4452	NR_039657	100616463		
HGNC:41892	MIR4453	NR_039658	100616193	ENSG00000283792	
HGNC:25288	MIR4453HG	NR_033797	54553	ENSG00000268471	
HGNC:41553	MIR4454	NR_039659	100616234		
HGNC:41536	MIR4455	NR_039660	100616111		
HGNC:41606	MIR4456	NR_039661	100616381	ENSG00000264233	
HGNC:41554	MIR4457	NR_039662	100616235		
HGNC:41674	MIR4458	NR_039663	100616142	ENSG00000284000	
HGNC:49008	MIR4458HG	NR_039989	100505738	ENSG00000247516	
HGNC:41551	MIR4459				
HGNC:41795	MIR4460	NR_039665	100616325		
HGNC:41656	MIR4461				
HGNC:41549	MIR4462	NR_039669	100616413		
HGNC:41665	MIR4463	NR_039670	100616389	ENSG00000263533	
HGNC:41528	MIR4464	NR_039671	100616109		
HGNC:41842	MIR4465	NR_039675	100616180		
HGNC:41726	MIR4466	NR_039676	100616154		
HGNC:41896	MIR4467	NR_039677	100616367		
HGNC:41533	MIR4468	NR_039678	100616226		
HGNC:41556	MIR4469	NR_039679	100616115		
HGNC:41833	MIR4470	NR_039680	100616484		
HGNC:41657	MIR4471	NR_039681	100616451		
HGNC:41644	MIR4472-1	NR_039682	100616268		
HGNC:41752	MIR4472-2	NR_039683	100616309		
HGNC:41540	MIR4473	NR_039684	100616229		
HGNC:41821	MIR4474	NR_039685	100616441		
HGNC:41697	MIR4475	NR_039686	100616289		
HGNC:41793	MIR4476	NR_039687	100616456		
HGNC:41859	MIR4477A	NR_039688	100616184		
HGNC:41898	MIR4477B	NR_039689	100616194		
HGNC:41759	MIR4478	NR_039690	100616312		
HGNC:41767	MIR4479	NR_039697	100616480		
HGNC:41716	MIR4480	NR_039700	100616151		
HGNC:41781	MIR4481	NR_039701	100616320		
HGNC:41792	MIR4482	NR_039702	100616323		
HGNC:41761	MIR4483	NR_039703	100616162		
HGNC:41799	MIR4484	NR_039704	100616327		
HGNC:41628	MIR4485	NR_039705	100616263		
HGNC:41566	MIR4486	NR_039706	100616118		
HGNC:41851	MIR4487	NR_039707	100616222		
HGNC:41599	MIR4488	NR_039708	100616470		
HGNC:41685	MIR4489	NR_039709	100616284		
HGNC:41871	MIR4490	NR_039711	100616186		
HGNC:41808	MIR4491	NR_039712	100616330		
HGNC:41563	MIR4492	NR_039713	100616376		
HGNC:41778	MIR4493	NR_039714	100616319		
HGNC:41731	MIR4494	NR_039715	100616478	ENSG00000264906	
HGNC:41693	MIR4495	NR_039716	100616287		
HGNC:41569	MIR4496	NR_039717	100616240		
HGNC:41737	MIR4497	NR_039718	100616454	ENSG00000263510	
HGNC:41838	MIR4498	NR_039719	100616179	ENSG00000266704	
HGNC:41739	MIR4499	NR_039721	100616304		
HGNC:41853	MIR4500	NR_039722	100616182		
HGNC:42773	MIR4500HG	NR_033829	642345	ENSG00000228824	
HGNC:41650	MIR4501	NR_039723	100616137		
HGNC:41534	MIR4502	NR_039724	100616227		
HGNC:41675	MIR4503	NR_039725	100616280		
HGNC:41624	MIR4504	NR_039726	100616261		
HGNC:41743	MIR4505	NR_039727	100616158		
HGNC:41663	MIR4506	NR_039728	100616140		
HGNC:41642	MIR4507	NR_039730	100616135		
HGNC:41659	MIR4508	NR_039731	100616275		
HGNC:41860	MIR4509-1	NR_039732	100616223		
HGNC:41537	MIR4509-2	NR_039733	100616228		
HGNC:41610	MIR4509-3	NR_039734	100616382		
HGNC:41708	MIR4510	NR_039735	100616293		
HGNC:41589	MIR4511	NR_039736	100616379		
HGNC:41701	MIR4512	NR_039737	100616149		
HGNC:41855	MIR4513	NR_039738	100616183		
HGNC:41845	MIR4514	NR_039739	100616181		
HGNC:41800	MIR4515	NR_039740	100616404		
HGNC:41617	MIR4516	NR_039741	100616258		
HGNC:41878	MIR4517	NR_039742	100616487		
HGNC:41809	MIR4518	NR_039743	100616405		
HGNC:41544	MIR4519	NR_039744	100616231		
HGNC:41775	MIR4520-1	NR_039745	100616401		
HGNC:41839	MIR4520-2	NR_039874	100616466		
HGNC:41813	MIR4521	NR_039746	100616406		
HGNC:41668	MIR4522	NR_039748	100616277		
HGNC:41583	MIR4523	NR_039749	100616122		
HGNC:41771	MIR4524A	NR_039750	100616316		
HGNC:43520	MIR4524B	NR_049834	100847008		
HGNC:41903	MIR4525	NR_039751	100616196		
HGNC:41618	MIR4526	NR_039752	100616130		
HGNC:41633	MIR4527	NR_039753	100616264	ENSG00000266582	
HGNC:31724	MIR4527HG		110175910	ENSG00000267761	
HGNC:41547	MIR4528	NR_130465	100616232		
HGNC:41703	MIR4529	NR_039754	100616290		
HGNC:41764	MIR4530	NR_039755	100616163		
HGNC:41872	MIR4531	NR_039756	100616355		
HGNC:41869	MIR4532				
HGNC:41886	MIR4533	NR_039758	100616362		
HGNC:41692	MIR4534	NR_039759	100616146	ENSG00000284266	
HGNC:41629	MIR4535	NR_039761	100616415		
HGNC:41730	MIR4536-1	NR_039764	100616155	ENSG00000283334	
HGNC:43525	MIR4536-2	NR_130469	100847061	ENSG00000266328	
HGNC:41682	MIR4537	NR_130466	100616422		
HGNC:41664	MIR4538	NR_130467	100616276		
HGNC:41546	MIR4539	NR_130468	100616374		
HGNC:41670	MIR4540	NR_039766	100616278	ENSG00000264922	
HGNC:41593	MIR4632	NR_039775	100616438		
HGNC:41822	MIR4633	NR_039776	100616175		
HGNC:41559	MIR4634	NR_039777	100616202		
HGNC:41748	MIR4635	NR_039778	100616479		
HGNC:41798	MIR4636	NR_039779	100616326		
HGNC:41651	MIR4637	NR_039780	100616271		
HGNC:41841	MIR4638	NR_039781	100616342		
HGNC:41645	MIR4639	NR_039782	100616269		
HGNC:41561	MIR4640	NR_039783	100616237		
HGNC:41835	MIR4641	NR_039784	100616178	ENSG00000266494	
HGNC:41865	MIR4642	NR_039785	100616352		
HGNC:41814	MIR4643	NR_039786	100616174		
HGNC:41687	MIR4644	NR_039787	100616430		
HGNC:41689	MIR4645	NR_039788	100616285		
HGNC:41543	MIR4646	NR_039789	100616230		
HGNC:41594	MIR4647	NR_039790	100616124		
HGNC:41560	MIR4648	NR_039791	100616116		
HGNC:41852	MIR4649	NR_039792	100616346		
HGNC:41755	MIR4650-1	NR_039793	100616310	ENSG00000266525	
HGNC:41810	MIR4650-2	NR_039794	100616331	ENSG00000264494	
HGNC:41647	MIR4651	NR_039795	100616270		
HGNC:41615	MIR4652	NR_039796	100616206		
HGNC:41562	MIR4653	NR_039797	100616117		
HGNC:41643	MIR4654	NR_039798	100616386		
HGNC:41754	MIR4655	NR_039799	100616160		
HGNC:41749	MIR4656	NR_039800	100616465		
HGNC:41706	MIR4657	NR_039801	100616393		
HGNC:41673	MIR4658	NR_039802	100616439		
HGNC:41857	MIR4659A	NR_039803	100616348		
HGNC:41530	MIR4659B	NR_039807	100616372		
HGNC:41861	MIR4660	NR_039804	100616350		
HGNC:41582	MIR4661	NR_039805	100616245		
HGNC:41826	MIR4662A	NR_039806	100616221		
HGNC:41607	MIR4662B	NR_039809	100616255		
HGNC:41623	MIR4663	NR_039808	100616260		
HGNC:41777	MIR4664	NR_039810	100616318		
HGNC:41696	MIR4665	NR_039811	100616288		
HGNC:41750	MIR4666A	NR_039812	100616308		
HGNC:43486	MIR4666B	NR_049877	100847047		
HGNC:41723	MIR4667	NR_039813	100616214		
HGNC:41545	MIR4668	NR_039814	100616114		
HGNC:41558	MIR4669	NR_039816	100616236		
HGNC:41862	MIR4670	NR_039817	100616351		
HGNC:41598	MIR4671	NR_039818	100616380		
HGNC:41662	MIR4672	NR_039819	100616429		
HGNC:41574	MIR4673	NR_039820	100616242		
HGNC:41729	MIR4674	NR_039821	100616301		
HGNC:41619	MIR4675	NR_039822	100616383		
HGNC:41691	MIR4676	NR_039823	100616286		
HGNC:41844	MIR4677	NR_039824	100616343		
HGNC:41717	MIR4678	NR_039825	100616296		
HGNC:41612	MIR4679-1	NR_039826	100616128		
HGNC:41890	MIR4679-2	NR_039827	100616192		
HGNC:41541	MIR4680	NR_039828	100616113		
HGNC:41753	MIR4681	NR_039829	100616398		
HGNC:41788	MIR4682	NR_039830	100616322		
HGNC:41883	MIR4683	NR_039831	100616500		
HGNC:41695	MIR4684	NR_039832	100616391		
HGNC:41802	MIR4685	NR_039833	100616482		
HGNC:41601	MIR4686	NR_039834	100616126		
HGNC:41712	MIR4687	NR_039835	100616453		
HGNC:41897	MIR4688	NR_039837	100616368		
HGNC:41895	MIR4689	NR_039838	100616421		
HGNC:41707	MIR4690	NR_039839	100616292		
HGNC:41796	MIR4691	NR_039840	100616403		
HGNC:41856	MIR4692	NR_039841	100616410		
HGNC:41818	MIR4693	NR_039842	100616457		
HGNC:41586	MIR4694	NR_039843	100616426		
HGNC:41573	MIR4695	NR_039844	100616120		
HGNC:41780	MIR4696	NR_039845	100616402		
HGNC:41570	MIR4697	NR_039846	100616119	ENSG00000284020	
HGNC:27448	MIR4697HG				
HGNC:41867	MIR4698	NR_039847	100616486		
HGNC:41636	MIR4699	NR_039848	100616133		
HGNC:41806	MIR4700	NR_039849	100616329		
HGNC:41627	MIR4701	NR_039850	100616262		
HGNC:41817	MIR4703	NR_039852	100616423		
HGNC:41602	MIR4704	NR_039853	100616205		
HGNC:41567	MIR4705	NR_039854	100616239		
HGNC:41576	MIR4706	NR_039855	100616490		
HGNC:41531	MIR4707	NR_039856	100616424		
HGNC:41824	MIR4708	NR_039857	100616176		
HGNC:41690	MIR4709	NR_039858	100616211		
HGNC:41727	MIR4710	NR_039860	100616300		
HGNC:41847	MIR4711	NR_039861	100616409		
HGNC:41732	MIR4712	NR_039862	100616396		
HGNC:41899	MIR4713	NR_039863	100616369		
HGNC:53124	MIR4713HG			ENSG00000259240	
HGNC:41763	MIR4714	NR_039864	100616432		
HGNC:41666	MIR4715	NR_039865	100616474		
HGNC:41812	MIR4716	NR_039866	100616332		
HGNC:41571	MIR4717	NR_039868	100616241		
HGNC:41900	MIR4718	NR_039869	100616195		
HGNC:41807	MIR4719	NR_039870	100616172		
HGNC:41705	MIR4720	NR_039871	100616150	ENSG00000284473	
HGNC:41609	MIR4721	NR_039872	100616256		
HGNC:41782	MIR4722	NR_039873	100616167		
HGNC:41660	MIR4723	NR_039875	100616388		
HGNC:41590	MIR4724	NR_039877	100616248		
HGNC:41608	MIR4725	NR_039878	100616449		
HGNC:41722	MIR4726	NR_039879	100616153		
HGNC:41709	MIR4727	NR_039880	100616416		
HGNC:41632	MIR4728	NR_039881	100616132		
HGNC:41585	MIR4729	NR_039882	100616204		
HGNC:41880	MIR4730	NR_039883	100616359		
HGNC:41597	MIR4731	NR_039884	100616125		
HGNC:41639	MIR4732	NR_039885	100616385	ENSG00000284085	
HGNC:41638	MIR4733	NR_039886	100616266		
HGNC:55332	MIR4733HG			ENSG00000264107	
HGNC:41572	MIR4734	NR_039887	100616203		
HGNC:41888	MIR4735	NR_039888	100616363		
HGNC:41804	MIR4736	NR_039889	100616220		
HGNC:41669	MIR4737	NR_039890	100616210		
HGNC:41679	MIR4738	NR_039892	100616282		
HGNC:41801	MIR4739	NR_039893	100616170		
HGNC:41711	MIR4740	NR_039894	100616294		
HGNC:41661	MIR4741	NR_039895	100616139		
HGNC:41565	MIR4742	NR_039896	100616468		
HGNC:41894	MIR4743	NR_039897	100616366		
HGNC:41866	MIR4744	NR_039898	100616420		
HGNC:41868	MIR4745	NR_039900	100616459		
HGNC:41904	MIR4746	NR_039901	100616371		
HGNC:41827	MIR4747	NR_039902	100616337		
HGNC:41557	MIR4748	NR_039903	100616425		
HGNC:41760	MIR4749	NR_039904	100616313		
HGNC:41765	MIR4750	NR_039905	100616314		
HGNC:41819	MIR4751	NR_039906	100616483		
HGNC:41803	MIR4752	NR_039907	100616171		
HGNC:41527	MIR4753	NR_039908	100616224		
HGNC:41786	MIR4754	NR_039910	100616168		
HGNC:41815	MIR4755	NR_039911	100616434		
HGNC:41529	MIR4756	NR_039913	100616225		
HGNC:41746	MIR4757	NR_039914	100616307		
HGNC:41836	MIR4758	NR_039915	100616340		
HGNC:41575	MIR4759	NR_039916	100616243		
HGNC:41698	MIR4760	NR_039917	100616148		
HGNC:41591	MIR4761	NR_039918	100616414		
HGNC:41603	MIR4762	NR_039919	100616253		
HGNC:41677	MIR4763	NR_039920	100616143		
HGNC:41714	MIR4764	NR_039921	100616295		
HGNC:41791	MIR4765	NR_039922	100616219		
HGNC:41680	MIR4766	NR_039923	100616283		
HGNC:41548	MIR4767	NR_039924	100616467		
HGNC:41592	MIR4768	NR_039925	100616249		
HGNC:41694	MIR4769	NR_039926	100616147		
HGNC:41542	MIR4770	NR_039927	100616373		
HGNC:41901	MIR4771-1	NR_039928	100616370		
HGNC:41774	MIR4771-2	NR_039929	100616165		
HGNC:41741	MIR4772	NR_039930	100616157		
HGNC:41699	MIR4773-1	NR_039931	100616392	ENSG00000264684	
HGNC:41790	MIR4773-2	NR_039932	100616418	ENSG00000283569	
HGNC:41873	MIR4774	NR_039933	100616356	ENSG00000265694	
HGNC:41885	MIR4775	NR_039934	100616361		
HGNC:41641	MIR4776-1	NR_039935	100616267	ENSG00000266354	
HGNC:41631	MIR4776-2	NR_039936	100616472	ENSG00000283637	
HGNC:41773	MIR4777	NR_039937	100616317		
HGNC:41648	MIR4778	NR_039938	100616464		
HGNC:41747	MIR4779	NR_039939	100616159		
HGNC:41552	MIR4780	NR_039940	100616447		
HGNC:41769	MIR4781	NR_039942	100616315		
HGNC:41635	MIR4782	NR_039943	100616208		
HGNC:41874	MIR4783	NR_039944	100616187		
HGNC:41580	MIR4784	NR_039945	100616378		
HGNC:41889	MIR4785	NR_039946	100616364		
HGNC:41751	MIR4786	NR_039949	100616417		
HGNC:41653	MIR4787	NR_039950	100616138		
HGNC:41676	MIR4788	NR_039951	100616281		
HGNC:41719	MIR4789	NR_039952	100616395		
HGNC:41820	MIR4790	NR_039953	100616334		
HGNC:41704	MIR4791	NR_039954	100616291		
HGNC:41577	MIR4792				
HGNC:41538	MIR4793	NR_039956	100616112		
HGNC:41829	MIR4794	NR_039957	100616338		
HGNC:41757	MIR4795	NR_039958	100616161		
HGNC:41779	MIR4796	NR_039959	100616166		
HGNC:41758	MIR4797	NR_039960	100616216		
HGNC:41616	MIR4798	NR_039961	100616471		
HGNC:41584	MIR4799	NR_039962	100616246		
HGNC:41877	MIR4800	NR_039964	100616358		
HGNC:41840	MIR4801	NR_039965	100616435		
HGNC:41658	MIR4802	NR_039966	100616274		
HGNC:41568	MIR4803	NR_039967	100616377		
HGNC:41720	MIR4804	NR_039968	100616152		
HGNC:43494	MIR4999	NR_049795	100847049		
HGNC:43464	MIR5000	NR_049796	100846995		
HGNC:43462	MIR5001	NR_049797	100847037		
HGNC:43470	MIR5002	NR_049798	100847021		
HGNC:43512	MIR5003	NR_049799	100847029		
HGNC:43532	MIR5004	NR_049800	100847012		
HGNC:43495	MIR5006	NR_049803	100847026		
HGNC:43468	MIR5007	NR_049804	100846996		
HGNC:43546	MIR5008	NR_049806	100847072		
HGNC:43458	MIR5009	NR_049807	100846993		
HGNC:43484	MIR5010	NR_049808	100847046		
HGNC:43496	MIR5011	NR_049809	100847002		
HGNC:41834	MIR5047	NR_039969	100616408		
HGNC:43480	MIR5087	NR_049810	100847044		
HGNC:43489	MIR5088	NR_049811	100847074		
HGNC:43536	MIR5089	NR_049812	100847067		
HGNC:43547	MIR5090	NR_049813	100847073		
HGNC:43478	MIR5091	NR_049814	100847023		
HGNC:43467	MIR5092	NR_049815	100847039		
HGNC:43474	MIR5093	NR_049816	100847022		
HGNC:43519	MIR5094	NR_049817	100847059		
HGNC:41849	MIR5095				
HGNC:41611	MIR5096				
HGNC:43540	MIR5100	NR_049836	100847014		
HGNC:43459	MIR5186	NR_049818	100847036		
HGNC:43523	MIR5187	NR_049819	100847090		
HGNC:43502	MIR5188	NR_049820	100847004		
HGNC:43515	MIR5189	NR_049821	100847057		
HGNC:43549	MIR5190	NR_049822	100847080		
HGNC:43497	MIR5191	NR_049823	100847050		
HGNC:43473	MIR5192	NR_049824	100847087		
HGNC:43534	MIR5193	NR_049825	100847079		
HGNC:43498	MIR5194	NR_049826	100847051		
HGNC:43526	MIR5195	NR_049827	100847062		
HGNC:43542	MIR5196	NR_049828	100847070		
HGNC:43450	MIR5197	NR_049829	100846991		
HGNC:43513	MIR5571	NR_049835	100847006		
HGNC:43476	MIR5572	NR_049837	100847042		
HGNC:43485	MIR5579	NR_049841	100847000	ENSG00000266570	
HGNC:43482	MIR5580	NR_049843	100847076		
HGNC:43527	MIR5581	NR_049844	100847010		
HGNC:43461	MIR5582	NR_049846	100847020		
HGNC:43491	MIR5583-1	NR_049847	100847025		
HGNC:43471	MIR5583-2	NR_049848	100846997		
HGNC:43507	MIR5584	NR_049849	100847089	ENSG00000263381	
HGNC:43452	MIR5585	NR_049850	100847018	ENSG00000266203	
HGNC:43493	MIR5586	NR_049851	100847088		
HGNC:43508	MIR5587	NR_049852	100847028		
HGNC:43505	MIR5588	NR_106712	100847054		
HGNC:43514	MIR5589	NR_049855	100847093		
HGNC:43541	MIR5590	NR_049856	100847069		
HGNC:43531	MIR5591	NR_049857	100847065		
HGNC:43492	MIR5680	NR_049859	100847001		
HGNC:43518	MIR5681A	NR_049860	100847058	ENSG00000266502	
HGNC:43538	MIR5681B	NR_049871	100847091		
HGNC:43477	MIR5682	NR_049861	100847043		
HGNC:43453	MIR5683	NR_049863	100847034		
HGNC:43544	MIR5684	NR_049864	100847071		
HGNC:43543	MIR5685	NR_049866	100847075		
HGNC:43529	MIR5686				
HGNC:43457	MIR5687	NR_049869	100847019		
HGNC:43463	MIR5688	NR_049870	100847077		
HGNC:43479	MIR5689	NR_049872	100846998		
HGNC:52007	MIR5689HG	NR_132993	106660610	ENSG00000229401	
HGNC:43490	MIR5690	NR_049873	100847048		
HGNC:43545	MIR5691	NR_049874	100847015		
HGNC:43533	MIR5692A1	NR_049875	100847066		
HGNC:43466	MIR5692A2	NR_049876	100847038		
HGNC:43535	MIR5692B	NR_049889	100847013		
HGNC:43506	MIR5692C1	NR_049867	100847082		
HGNC:43448	MIR5692C2	NR_049868	100847017		
HGNC:43499	MIR5693	NR_049878	100847003		
HGNC:43530	MIR5694	NR_049879	100847064		
HGNC:43548	MIR5695	NR_049880	100847016		
HGNC:43516	MIR5696	NR_049881	100847007		
HGNC:43509	MIR5697	NR_049882	100847055	ENSG00000265521	
HGNC:43487	MIR5698	NR_049883	100847024	ENSG00000263987	
HGNC:43456	MIR5699	NR_049884	100847086		
HGNC:43521	MIR5700	NR_049885	100847031		
HGNC:43522	MIR5701-1	NR_049886	100847060		
HGNC:43510	MIR5701-2	NR_049895	100847005		
HGNC:50844	MIR5701-3	NR_128721	103504741		
HGNC:43503	MIR5702	NR_049887	100847053		
HGNC:43475	MIR5703	NR_049888	100847081		
HGNC:43469	MIR5704	NR_049890	100847040		
HGNC:43504	MIR5705	NR_049891	100847027		
HGNC:43500	MIR5706	NR_049892	100847085		
HGNC:43449	MIR5707	NR_049893	100847032		
HGNC:43511	MIR5708	NR_049894	100847056		
HGNC:49977	MIR5739	NR_106713	102466081		
HGNC:49930	MIR5787	NR_106714	102464817		
HGNC:50261	MIR6068	NR_106716	102464823	ENSG00000275836	
HGNC:50124	MIR6069	NR_106717	102464824		
HGNC:49950	MIR6070	NR_106718	102464825		
HGNC:50229	MIR6071	NR_106719	102466516		
HGNC:50144	MIR6072	NR_106720	102465944		
HGNC:50128	MIR6073	NR_106721	102464826		
HGNC:50060	MIR6074	NR_106722	102464827		
HGNC:50198	MIR6075	NR_106723	102466103		
HGNC:50232	MIR6076	NR_106724	102464828		
HGNC:50025	MIR6077	NR_106967	102466225	ENSG00000278596	
HGNC:50175	MIR6077-2				
HGNC:50136	MIR6078	NR_106726	102464829		
HGNC:50114	MIR6079	NR_106727	102464830		
HGNC:50142	MIR6080	NR_106728	102464831		
HGNC:50151	MIR6081	NR_106729	102466518		
HGNC:49984	MIR6082	NR_106730	102466953		
HGNC:50076	MIR6083	NR_106731	102464832		
HGNC:50235	MIR6084	NR_106732	102464833	ENSG00000284005	
HGNC:50002	MIR6085	NR_106733	102464834		
HGNC:49986	MIR6086	NR_106734	102466519		
HGNC:50045	MIR6087				
HGNC:50164	MIR6088	NR_106736	102464836		
HGNC:50179	MIR6089	NR_106737	102464837		
HGNC:50011	MIR6089-2				
HGNC:50204	MIR6090	NR_106738	102466104		
HGNC:50200	MIR6124	NR_106739	102466906		
HGNC:49931	MIR6125	NR_106740	102465133		
HGNC:50099	MIR6126	NR_106741	102465134		
HGNC:50163	MIR6127	NR_106742	102466615		
HGNC:50109	MIR6128	NR_106743	102465135		
HGNC:50220	MIR6129	NR_106745	102465137		
HGNC:50156	MIR6130	NR_106746	102466967		
HGNC:49929	MIR6131	NR_106747	102465138		
HGNC:50272	MIR6132	NR_106748	102466616		
HGNC:50007	MIR6133	NR_106749	102465139		
HGNC:49951	MIR6134	NR_106750	102465140		
HGNC:50197	MIR6165	NR_106751	102465141		
HGNC:49962	MIR6499	NR_106752	102465246		
HGNC:49935	MIR6500	NR_106754	102466656		
HGNC:50033	MIR6501	NR_106756	102465248		
HGNC:50062	MIR6502	NR_106757	102465249		
HGNC:49968	MIR6503	NR_106758	102465250		
HGNC:49976	MIR6504	NR_106759	102465251		
HGNC:50104	MIR6505	NR_106760	102466657		
HGNC:50158	MIR6506	NR_106761	102465252		
HGNC:50199	MIR6507	NR_106762	102465253		
HGNC:50217	MIR6508	NR_106763	102466972		
HGNC:50207	MIR6509	NR_106764	102465254		
HGNC:50101	MIR6510	NR_106765	102466658		
HGNC:50119	MIR6511A1	NR_106766	102466268		
HGNC:50150	MIR6511A2	NR_106969	102466812		
HGNC:50265	MIR6511A3	NR_106970	102465683		
HGNC:50188	MIR6511A4	NR_106971	102465684		
HGNC:50228	MIR6511B1	NR_106775	102465429		
HGNC:50230	MIR6511B2	NR_106965	102465985		
HGNC:50259	MIR6512	NR_106767	102465255		
HGNC:50247	MIR6513	NR_106768	102465256		
HGNC:50147	MIR6514	NR_106769	102465257		
HGNC:50227	MIR6515	NR_106770	102466659		
HGNC:50233	MIR6516	NR_106997	102466864		
HGNC:54165	MIR6529	NR_162125	113839522		
HGNC:49996	MIR6715A	NR_106771	102466189		
HGNC:50249	MIR6715B	NR_106772	102465427		
HGNC:50048	MIR6716	NR_106773	102466719		
HGNC:50000	MIR6717	NR_106774	102465428		
HGNC:50195	MIR6718	NR_106776	102465430		
HGNC:50012	MIR6719	NR_106777	102465974		
HGNC:50032	MIR6720	NR_106778	102466720		
HGNC:50049	MIR6721	NR_106779	102466190		
HGNC:49927	MIR6722	NR_106780	102465431		
HGNC:50152	MIR6723				
HGNC:50837	MIR6724-1	NR_106782	102465433		
HGNC:50832	MIR6724-2	NR_128715	103504727		
HGNC:50842	MIR6724-3	NR_128716	103504739		
HGNC:50830	MIR6724-4	NR_128717	103504733		
HGNC:50009	MIR6726	NR_106784	102465434		
HGNC:50171	MIR6727	NR_106785	102465435		
HGNC:49961	MIR6728	NR_106786	102465436		
HGNC:50103	MIR6729	NR_106787	102466982		
HGNC:50222	MIR6730	NR_106788	102466722		
HGNC:50036	MIR6731	NR_106789	102465437		
HGNC:50066	MIR6732	NR_106790	102465438		
HGNC:50239	MIR6733	NR_106791	102465439		
HGNC:50219	MIR6734	NR_106792	102466723		
HGNC:50126	MIR6735	NR_106793	102465440		
HGNC:50072	MIR6736	NR_106794	102466191		
HGNC:50273	MIR6737	NR_106795	102465441		
HGNC:49939	MIR6738	NR_106796	102465442		
HGNC:50165	MIR6739	NR_106797	102466724		
HGNC:50082	MIR6740	NR_106798	102465443		
HGNC:50004	MIR6741	NR_106799	102466270		
HGNC:50090	MIR6742	NR_106800	102465444		
HGNC:50008	MIR6743	NR_106801	102465445		
HGNC:50051	MIR6744	NR_106802	102466725		
HGNC:50106	MIR6745	NR_106803	102466726		
HGNC:49925	MIR6746	NR_106804	102465446		
HGNC:50027	MIR6747	NR_106805	102465447		
HGNC:50141	MIR6748	NR_106806	102465448		
HGNC:50087	MIR6749	NR_106807	102466727		
HGNC:49965	MIR6750	NR_106808	102466192		
HGNC:49983	MIR6751	NR_106809	102465449		
HGNC:50020	MIR6752	NR_106810	102465450		
HGNC:50255	MIR6753	NR_106811	102465451		
HGNC:50203	MIR6754	NR_106812	102466728	ENSG00000278349	
HGNC:50224	MIR6755	NR_106813	102465452		
HGNC:49974	MIR6756	NR_106814	102465453		
HGNC:50160	MIR6757	NR_106815	102466193		
HGNC:50038	MIR6758	NR_106816	102465454		
HGNC:50063	MIR6759	NR_106817	102466729		
HGNC:49955	MIR6760	NR_106818	102465455		
HGNC:49949	MIR6761	NR_106819	102465456		
HGNC:50168	MIR6762	NR_106820	102465457		
HGNC:50139	MIR6763	NR_106821	102465975		
HGNC:49994	MIR6764	NR_106822	102466730		
HGNC:50030	MIR6765	NR_106823	102465458		
HGNC:49941	MIR6766	NR_106824	102466983		
HGNC:50133	MIR6767	NR_106825	102465459		
HGNC:50264	MIR6768	NR_106826	102465460		
HGNC:50079	MIR6769A	NR_106827	102466731	ENSG00000276641	
HGNC:50016	MIR6769B	NR_106919	102466202		
HGNC:50223	MIR6770-1	NR_106828	102465461		
HGNC:50115	MIR6770-2	NR_107060	102465908		
HGNC:50034	MIR6770-3	NR_107061	102466259		
HGNC:50212	MIR6771	NR_106829	102465462		
HGNC:50064	MIR6772	NR_106830	102465463		
HGNC:50132	MIR6773	NR_106831	102466194		
HGNC:50202	MIR6774	NR_106832	102466732		
HGNC:50100	MIR6775	NR_106833	102465464		
HGNC:50193	MIR6776	NR_106834	102465465		
HGNC:50173	MIR6777	NR_106835	102465466		
HGNC:50183	MIR6778	NR_106836	102466733		
HGNC:50148	MIR6779	NR_106837	102465467		
HGNC:50069	MIR6780A	NR_106838	102466195		
HGNC:50237	MIR6780B	NR_106894	102466746		
HGNC:50185	MIR6781	NR_106839	102465468		
HGNC:50270	MIR6782	NR_106840	102465469		
HGNC:50159	MIR6783	NR_106841	102466734		
HGNC:49988	MIR6784	NR_106842	102465470		
HGNC:50206	MIR6785	NR_106843	102466911		
HGNC:49970	MIR6786	NR_106844	102465471		
